Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Northern Cape   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,119,145,61,71,74,58,32,27,48,56
Burglary at residential premises,271,283,181,157,212,192,91,80,78,81
Theft of motor vehicle and motorcycle,9,6,4,9,5,4,1,0,1,10
Theft out of or from motor vehicle,108,103,74,57,46,36,14,20,26,17
Stock-theft,106,93,41,39,39,44,17,17,10,17
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,2,0,4,2,3,0,0,1,0
Drug-related crime,83,152,69,117,165,156,296,258,325,295
Driving under the influence of alcohol or drugs,12,13,14,15,15,9,5,10,8,19
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,445,363,256,173,187,185,94,94,107,131
Commercial crime,18,22,17,11,8,5,11,14,14,12
Shoplifting,121,95,73,63,54,50,43,18,30,41
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,1,0,0,0,1,1
Robbery at non-residential premises,0,0,0,0,0,0,1,1,3,6
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,8,9,11,11,20,13,7,1,6,6
Public violence,0,1,0,0,1,0,2,3,2,0
Crimen injuria,24,15,40,37,18,17,4,14,13,29
Neglect and ill-treatment of children ,1,8,3,8,8,7,1,1,0,0
Kidnapping,1,0,5,1,1,1,1,1,3,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kamieskroon (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,1,2,4,1,0,0,1,2,2
Total Sexual Crimes,10,5,11,14,6,17,11,16,11,7
Attempted murder,1,0,1,6,5,3,2,5,2,6
Assault with the intent to inflict grievous bodily harm,62,92,68,66,51,78,65,58,52,57
Common assault,69,56,29,26,38,36,44,43,41,39
Common robbery,3,3,1,2,1,3,3,5,6,0
Robbery with aggravating circumstances,0,2,0,3,1,2,1,1,0,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,0,0,0,0,0,1,3,1
Malicious damage to property,26,39,19,17,22,23,20,24,24,23
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,3,7,2,3,6,10,18,10,10,9
Burglary at residential premises,35,35,23,25,13,13,15,14,12,16
Theft of motor vehicle and motorcycle,0,0,0,0,1,0,1,1,0,2
Theft out of or from motor vehicle,2,4,4,2,1,4,2,1,3,1
Stock-theft,11,5,1,3,8,12,8,8,7,7
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,2,0,1,0,0,0,0,1,0
Drug-related crime,27,35,26,15,18,19,14,13,16,25
Driving under the influence of alcohol or drugs,2,4,4,4,3,4,2,3,1,2
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,17,16,19,23,23,21,19,33,19,26
Commercial crime,2,0,0,0,0,0,0,0,0,0
Shoplifting,1,0,0,2,1,0,0,1,2,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,1
Robbery at non-residential premises,0,0,0,0,0,1,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,1,0,1,1,0,1,2,2,1
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,30,13,14,12,17,12,14,26,26,32
Neglect and ill-treatment of children ,0,0,2,2,3,6,5,1,0,1
Kidnapping,0,0,0,0,0,0,1,0,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kanoneiland (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,4,3,2,2,1,4,3,2,3
Total Sexual Crimes,22,17,9,17,12,20,13,10,11,9
Attempted murder,19,9,29,12,13,5,5,2,1,2
Assault with the intent to inflict grievous bodily harm,89,106,82,76,48,55,48,47,21,23
Common assault,38,28,34,17,14,11,4,5,12,11
Common robbery,5,7,3,2,2,4,4,0,0,1
Robbery with aggravating circumstances,3,1,0,3,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,3,1,0,1,0,0,1,0,0
Malicious damage to property,24,17,27,14,11,10,12,6,10,5
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,7,8,7,11,1,5,9,4,1,0
Burglary at residential premises,33,36,27,20,11,22,15,8,12,6
Theft of motor vehicle and motorcycle,1,0,2,1,0,2,0,1,0,0
Theft out of or from motor vehicle,7,3,11,4,2,2,4,3,0,1
Stock-theft,21,18,11,10,14,2,8,3,4,1
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,1,0,0,2,0,0,0,0
Drug-related crime,11,9,5,19,14,13,9,11,18,12
Driving under the influence of alcohol or drugs,5,0,5,3,2,5,2,9,6,6
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,55,64,25,27,15,22,15,13,21,17
Commercial crime,4,0,1,1,1,1,4,3,0,2
Shoplifting,1,2,5,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,3,1,4,1,1,2,3,0,1
Public violence,0,1,0,0,0,0,0,0,0,0
Crimen injuria,6,13,3,3,0,4,1,0,0,4
Neglect and ill-treatment of children ,2,0,0,0,0,0,0,0,1,1
Kidnapping,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kathu (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,0,0,3,3,0,5,3,1,7
Total Sexual Crimes,15,14,18,15,22,23,13,25,20,20
Attempted murder,17,13,7,15,23,19,29,17,20,31
Assault with the intent to inflict grievous bodily harm,67,36,49,58,62,72,69,66,85,101
Common assault,80,81,41,54,82,60,75,71,77,90
Common robbery,8,1,3,11,19,12,10,25,16,20
Robbery with aggravating circumstances,3,0,0,3,6,12,9,7,11,23
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,0,1,1,4,1,1,2,1,11
Malicious damage to property,23,17,15,23,45,48,38,31,45,65
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,38,25,32,27,35,56,45,36,40,65
Burglary at residential premises,94,50,47,46,61,95,60,82,101,168
Theft of motor vehicle and motorcycle,12,26,16,15,16,6,10,7,21,29
Theft out of or from motor vehicle,41,27,23,28,39,41,31,38,39,54
Stock-theft,12,10,3,3,9,6,5,5,3,7
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,0,1,1,0,2,2,0,2,4
Drug-related crime,16,3,9,12,20,20,23,23,28,37
Driving under the influence of alcohol or drugs,17,13,27,22,43,47,26,37,31,19
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,191,146,79,119,151,180,161,136,169,210
Commercial crime,10,10,10,18,20,14,27,9,34,25
Shoplifting,74,54,48,61,83,87,91,90,63,112
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,2,1,0,1
Truck hijacking,0,0,0,1,0,0,0,0,0,1
Robbery at residential premises,1,0,0,2,1,9,5,3,4,3
Robbery at non-residential premises,0,0,0,0,1,0,0,0,4,8
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,3,8,9,11,9,4,5,7,12
Public violence,0,0,0,0,0,0,0,0,0,8
Crimen injuria,32,22,7,22,26,22,28,32,24,19
Neglect and ill-treatment of children ,0,0,1,0,1,0,3,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Keimoes (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,11,14,8,9,10,13,11,13,10,9
Total Sexual Crimes,40,46,37,42,28,34,39,30,34,38
Attempted murder,40,33,41,49,41,43,29,12,11,10
Assault with the intent to inflict grievous bodily harm,337,371,342,321,264,242,287,230,256,227
Common assault,147,130,99,118,56,72,80,57,87,89
Common robbery,29,26,10,17,21,18,13,15,8,6
Robbery with aggravating circumstances,11,5,6,9,2,6,5,1,7,19
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,7,2,4,6,4,2,4,6,8,2
Malicious damage to property,83,75,66,60,48,47,64,44,57,62
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,32,39,35,26,32,57,53,34,47,56
Burglary at residential premises,88,92,66,86,85,66,82,73,46,81
Theft of motor vehicle and motorcycle,7,1,3,1,1,4,2,4,3,0
Theft out of or from motor vehicle,21,15,23,13,10,11,15,23,24,26
Stock-theft,62,50,36,30,29,52,35,26,32,17
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,2,2,0,1,3,1,1,0,1
Drug-related crime,52,56,59,64,63,43,47,65,103,125
Driving under the influence of alcohol or drugs,33,18,20,44,44,21,46,37,38,26
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,203,207,133,134,88,130,103,85,102,103
Commercial crime,5,10,9,5,16,5,11,13,11,12
Shoplifting,9,10,8,14,10,15,22,25,20,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,1,0,1,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,1,0,2,0,1,3,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,1,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,5,5,11,7,7,10,6,3,9
Public violence,0,2,2,0,0,0,1,0,0,1
Crimen injuria,28,33,34,18,24,19,22,18,15,8
Neglect and ill-treatment of children ,4,4,13,10,14,3,1,4,2,5
Kidnapping,0,0,0,1,0,0,0,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kenhardt (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,3,5,2,4,7,3,0,0,6
Total Sexual Crimes,11,13,16,11,10,9,17,8,3,7
Attempted murder,5,7,14,8,14,2,1,3,2,1
Assault with the intent to inflict grievous bodily harm,100,90,71,78,63,51,59,59,54,49
Common assault,42,31,27,28,15,12,16,21,31,24
Common robbery,3,3,5,4,5,0,1,0,1,1
Robbery with aggravating circumstances,6,3,0,1,0,0,0,1,1,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,3,0,0,2,1,0,1,0,0
Malicious damage to property,20,12,30,25,15,12,13,12,15,14
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,15,15,7,14,17,0,3,7,10,6
Burglary at residential premises,41,23,15,19,53,25,15,9,14,7
Theft of motor vehicle and motorcycle,0,0,0,1,0,0,0,0,0,0
Theft out of or from motor vehicle,4,8,7,2,2,1,3,0,0,2
Stock-theft,27,30,18,17,44,23,18,21,25,32
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,1,2,1,0,0,0,0,0
Drug-related crime,7,3,5,8,13,10,35,25,31,46
Driving under the influence of alcohol or drugs,6,4,4,2,5,10,8,8,3,3
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,44,35,27,29,20,23,21,22,18,13
Commercial crime,1,4,2,3,2,0,0,1,3,1
Shoplifting,6,12,11,5,1,3,1,0,1,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,1,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,5,1,8,4,2,4,3,3,7
Public violence,0,0,0,0,0,0,0,0,1,0
Crimen injuria,12,16,19,14,8,5,14,15,12,4
Neglect and ill-treatment of children ,3,2,6,4,0,2,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kimberley (NC)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,17,22,27,27,24,27,16,21,18,16
Total Sexual Crimes,188,153,157,149,134,161,119,130,121,104
Attempted murder,114,67,55,49,39,41,39,57,50,46
Assault with the intent to inflict grievous bodily harm,867,743,689,738,614,764,750,819,599,576
Common assault,1412,1402,940,868,750,775,858,822,659,637
Common robbery,736,811,509,223,289,280,336,317,225,253
Robbery with aggravating circumstances,340,308,239,243,277,259,237,206,182,273
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,17,17,10,12,12,13,16,20,11,10
Malicious damage to property,769,725,513,452,499,424,412,387,333,341
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,446,468,401,373,264,319,318,338,308,223
Burglary at residential premises,890,1109,907,718,559,718,731,711,640,667
Theft of motor vehicle and motorcycle,160,73,69,65,72,69,62,69,79,58
Theft out of or from motor vehicle,1644,1739,1144,1168,997,859,635,731,822,987
Stock-theft,13,22,11,25,16,24,26,17,16,26
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,9,11,3,10,3,5,4,8,6,6
Drug-related crime,105,233,126,103,105,109,96,102,140,131
Driving under the influence of alcohol or drugs,132,136,148,121,209,211,253,219,233,185
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,3025,3170,1998,1744,1775,1948,1821,1602,1606,1573
Commercial crime,236,278,285,377,446,375,374,432,367,284
Shoplifting,678,734,632,475,499,445,511,400,336,294
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,2,4,3,2,4,1,3,6,0,8
Truck hijacking,0,0,1,0,1,0,1,1,0,1
Robbery at residential premises,2,0,0,2,2,6,3,6,5,16
Robbery at non-residential premises,2,0,1,8,7,17,19,10,12,11
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,27,19,26,28,27,15,19,19,22,21
Public violence,0,3,2,0,1,2,0,4,3,2
Crimen injuria,643,568,200,120,122,81,60,74,55,78
Neglect and ill-treatment of children ,25,27,20,26,13,13,23,13,7,13
Kidnapping,0,0,1,1,1,2,1,3,4,6
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kleinsee (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,0,0,1,1,0,0,0
Total Sexual Crimes,1,0,0,2,1,0,1,0,0,1
Attempted murder,2,0,1,0,0,0,0,0,0,0
Assault with the intent to inflict grievous bodily harm,2,5,2,7,2,0,0,0,0,2
Common assault,4,6,11,5,4,2,0,0,2,3
Common robbery,0,0,0,0,0,0,0,0,0,0
Robbery with aggravating circumstances,0,0,0,0,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,0,0,0,0
Malicious damage to property,2,5,4,4,1,0,3,1,1,7
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,5,1,2,1,3,1,1,1,3
Burglary at residential premises,4,4,7,2,0,0,2,1,1,2
Theft of motor vehicle and motorcycle,0,0,1,2,0,0,0,0,0,0
Theft out of or from motor vehicle,1,0,2,2,1,1,1,0,0,2
Stock-theft,2,1,0,0,0,1,1,3,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,1,0
Drug-related crime,0,1,1,3,2,1,1,4,5,7
Driving under the influence of alcohol or drugs,4,4,3,6,8,1,1,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,14,7,4,7,1,2,8,2,10,13
Commercial crime,0,1,0,1,1,1,0,1,2,0
Shoplifting,2,0,2,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,0,2,1,1,1,1,0,0,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,1,2,3,1,1,0,1,0,0,1
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Komaggas (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,1,2,0,1,2,0,0,0,3
Total Sexual Crimes,5,12,7,8,6,15,4,10,9,7
Attempted murder,2,9,4,3,4,5,7,5,0,1
Assault with the intent to inflict grievous bodily harm,41,58,32,57,44,41,53,47,58,22
Common assault,36,35,26,41,35,30,60,38,35,28
Common robbery,6,5,4,3,3,1,5,0,1,2
Robbery with aggravating circumstances,2,1,1,1,3,1,3,2,4,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,2,0,0,0,0,1,3,1,1
Malicious damage to property,28,23,20,19,14,21,21,25,18,15
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,17,13,4,6,2,3,6,6,6,4
Burglary at residential premises,19,25,5,13,10,18,11,24,10,6
Theft of motor vehicle and motorcycle,1,0,1,1,0,0,1,0,0,0
Theft out of or from motor vehicle,0,2,2,4,2,1,0,2,2,2
Stock-theft,13,12,2,7,7,4,14,12,4,7
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,0,0,1,0,0,1,0,0
Drug-related crime,4,8,18,23,12,13,7,11,17,14
Driving under the influence of alcohol or drugs,10,6,3,6,8,2,10,2,2,2
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,25,18,8,16,20,23,34,21,18,16
Commercial crime,1,2,3,0,1,0,0,0,0,0
Shoplifting,1,1,2,1,1,1,4,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,1,0,0
Robbery at non-residential premises,0,0,0,0,0,0,1,0,4,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,1,0,2,2,0,1,0,0,1
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,7,8,4,12,6,6,17,16,12,6
Neglect and ill-treatment of children ,1,1,0,0,0,4,6,4,1,0
Kidnapping,0,1,0,0,0,0,1,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kuruman (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,5,2,2,2,2,2,4,5,9
Total Sexual Crimes,46,37,38,44,28,32,41,31,29,44
Attempted murder,27,11,27,22,15,14,14,18,6,9
Assault with the intent to inflict grievous bodily harm,207,196,150,176,138,138,171,179,128,144
Common assault,222,204,154,161,156,144,174,123,137,120
Common robbery,60,39,52,76,57,32,66,52,63,74
Robbery with aggravating circumstances,12,16,11,19,17,19,27,22,50,73
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,7,4,4,3,1,4,6,6,5,6
Malicious damage to property,121,108,99,139,154,129,133,103,99,113
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,129,108,122,102,114,154,217,173,201,136
Burglary at residential premises,217,166,168,122,180,200,159,187,255,224
Theft of motor vehicle and motorcycle,19,29,13,17,17,20,16,8,33,31
Theft out of or from motor vehicle,168,188,180,184,146,148,195,184,253,228
Stock-theft,105,97,47,54,60,87,72,84,68,76
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,6,4,1,8,2,2,2,3,6
Drug-related crime,22,27,34,38,46,19,35,33,24,65
Driving under the influence of alcohol or drugs,50,39,36,43,36,53,43,29,18,27
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,753,670,486,531,342,450,491,350,464,574
Commercial crime,55,61,43,50,52,118,109,110,111,39
Shoplifting,354,339,333,408,243,221,281,172,128,110
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,2,1,0,1
Truck hijacking,0,0,0,0,0,0,0,1,0,1
Robbery at residential premises,1,0,0,0,0,3,6,1,11,6
Robbery at non-residential premises,0,1,0,1,1,7,9,5,14,10
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,12,9,14,24,12,12,17,19,16,17
Public violence,1,0,0,0,1,0,0,0,2,1
Crimen injuria,86,93,79,92,48,45,46,44,30,34
Neglect and ill-treatment of children ,7,4,10,1,3,3,5,2,0,0
Kidnapping,3,0,3,0,1,0,1,1,3,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kuyasa (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Kuyusa was established from Colesberg December 2004,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,4,4,4,1,4,7,3,7,6
Total Sexual Crimes,0,8,14,14,9,9,19,20,11,20
Attempted murder,0,2,9,8,7,4,15,8,9,4
Assault with the intent to inflict grievous bodily harm,0,34,113,110,75,50,54,86,91,88
Common assault,0,10,30,28,19,25,30,25,31,35
Common robbery,0,2,2,3,1,5,5,1,1,2
Robbery with aggravating circumstances,0,4,0,0,0,0,0,4,5,0
