Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Western Cape  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,85,143,168,175,119,118,141,154,132
Total Sexual Crimes,0,211,267,225,259,248,273,293,294,263
Attempted murder,0,76,74,89,73,76,67,96,92,87
Assault with the intent to inflict grievous bodily harm,0,816,683,568,532,496,581,662,654,634
Common assault,0,519,737,896,848,750,863,684,623,637
Common robbery,0,279,261,247,209,158,136,102,168,198
Robbery with aggravating circumstances,0,368,491,638,610,481,344,421,533,627
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,29,32,40,26,22,43,24,21,19
Malicious damage to property,0,318,369,457,383,347,377,342,346,356
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,12,27,42,37,63,87,96,61,92
Burglary at residential premises,0,461,469,451,459,526,541,503,446,488
Theft of motor vehicle and motorcycle,0,95,113,123,180,144,182,145,133,113
Theft out of or from motor vehicle,0,39,88,89,75,74,174,214,115,98
Stock-theft,0,0,0,0,0,0,1,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,48,59,85,67,75,71,81,82,81
Drug-related crime,0,70,112,196,276,359,380,410,541,532
Driving under the influence of alcohol or drugs,0,20,36,64,136,160,381,259,318,385
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,0,670,489,846,618,547,477,417,552,580
Commercial crime,0,31,23,30,26,19,29,36,26,47
Shoplifting,0,35,25,28,15,33,24,45,51,43
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,33,41,68,43,34,29,31,32,53
Truck hijacking,0,4,1,2,3,2,0,0,1,4
Robbery at residential premises,0,6,35,77,88,88,75,66,98,70
Robbery at non-residential premises,0,1,3,17,40,62,56,87,96,88
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,16,37,35,20,35,32,26,28,25
Public violence,0,12,12,14,6,12,7,10,10,9
Crimen injuria,0,103,51,58,29,22,25,23,18,25
Neglect and ill-treatment of children ,0,45,33,13,13,10,15,10,5,12
Kidnapping,0,6,11,14,0,7,7,17,28,34
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Heidelberg (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,6,2,4,3,3,2,8,3,1,3
Total Sexual Crimes,23,37,23,32,30,21,22,22,14,22
Attempted murder,5,0,1,1,1,0,1,0,18,13
Assault with the intent to inflict grievous bodily harm,135,148,136,100,97,83,79,65,49,58
Common assault,317,294,206,203,211,198,161,115,136,139
Common robbery,9,4,1,4,4,2,3,1,4,10
Robbery with aggravating circumstances,3,0,0,2,1,1,0,2,8,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,1,3,3,5,3,2,3,0
Malicious damage to property,67,83,45,33,48,45,25,21,38,36
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,29,25,19,26,18,22,18,24,23,22
Burglary at residential premises,85,82,60,71,54,51,47,50,55,45
Theft of motor vehicle and motorcycle,3,4,2,1,5,3,1,0,3,3
Theft out of or from motor vehicle,24,15,13,15,22,20,20,19,23,13
Stock-theft,23,21,14,24,22,10,24,16,28,11
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,1,0,0,2,0,0,0,0,1
Drug-related crime,45,104,107,112,109,140,186,235,258,262
Driving under the influence of alcohol or drugs,9,20,30,39,42,36,55,95,70,41
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,210,189,128,157,144,167,127,86,120,110
Commercial crime,6,5,4,2,4,9,8,5,11,14
Shoplifting,17,18,10,5,8,17,3,8,1,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,1,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,1,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,8,5,4,4,3,3,5,9,2,2
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,16,6,8,3,7,7,2,5,9,9
Neglect and ill-treatment of children ,1,5,0,1,2,1,0,0,1,0
Kidnapping,1,0,1,1,0,0,0,2,3,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Hermanus (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,26,16,11,22,23,21,19,16,15,14
Total Sexual Crimes,43,66,57,53,57,57,72,72,53,49
Attempted murder,26,17,4,12,17,7,23,20,14,12
Assault with the intent to inflict grievous bodily harm,270,246,177,222,169,172,229,271,262,243
Common assault,288,330,179,179,139,136,213,220,205,206
Common robbery,68,25,13,31,19,22,26,31,21,38
Robbery with aggravating circumstances,40,17,19,29,30,34,59,64,66,104
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,9,5,6,8,5,8,11,5,4
Malicious damage to property,233,186,222,219,166,147,161,172,190,181
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,65,17,58,117,58,66,52,77,95,108
Burglary at residential premises,1000,458,359,365,315,427,425,404,505,481
Theft of motor vehicle and motorcycle,70,30,21,21,27,19,30,21,29,26
Theft out of or from motor vehicle,352,133,172,213,90,111,207,160,203,120
Stock-theft,1,1,1,0,0,0,2,4,7,1
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,19,15,6,7,19,13,10,15,9,5
Drug-related crime,114,227,256,254,279,289,339,318,288,259
Driving under the influence of alcohol or drugs,51,87,114,113,108,98,171,150,146,100
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,807,788,676,582,516,442,484,533,658,712
Commercial crime,49,64,38,54,52,117,135,105,94,123
Shoplifting,113,63,72,96,95,111,122,181,104,80
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,1,0,0,0,0,0,0,0,0,1
Truck hijacking,0,0,0,0,0,1,0,0,2,0
Robbery at residential premises,2,1,1,3,1,13,15,13,13,23
Robbery at non-residential premises,0,0,0,0,4,6,15,23,15,24
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,5,12,8,6,8,7,5,4,5,9
Public violence,8,3,14,9,7,2,1,3,1,4
Crimen injuria,57,61,36,35,31,22,51,38,37,35
Neglect and ill-treatment of children ,2,1,2,3,0,0,5,0,1,3
Kidnapping,3,2,1,1,2,0,0,3,2,5
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Hopefield (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,1,2,1,1,2,0,5,2,2
Total Sexual Crimes,15,11,3,7,8,7,10,15,5,6
Attempted murder,2,0,0,0,0,1,0,0,1,2
Assault with the intent to inflict grievous bodily harm,54,47,28,27,26,27,28,26,17,20
Common assault,138,97,48,46,46,43,46,39,61,85
Common robbery,4,1,1,0,0,0,0,0,2,1
Robbery with aggravating circumstances,1,0,0,0,1,2,1,1,0,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,1,0,0,0,0,0,0,0,1
Malicious damage to property,39,27,14,18,18,17,16,23,23,28
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,20,6,4,4,4,7,12,14,15,16
Burglary at residential premises,61,27,15,12,12,14,25,16,40,33
Theft of motor vehicle and motorcycle,3,2,1,1,2,1,0,0,3,1
Theft out of or from motor vehicle,10,3,0,0,4,6,4,5,10,12
Stock-theft,5,0,1,0,2,0,2,3,4,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,0,0,1,1,0,1,0,0,1
Drug-related crime,62,100,83,88,100,70,91,86,56,46
Driving under the influence of alcohol or drugs,29,41,29,32,24,19,19,17,10,13
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,69,46,27,24,33,43,38,46,49,47
Commercial crime,5,1,1,1,1,0,1,0,2,1
Shoplifting,6,0,1,1,0,1,0,0,1,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,1,0,0,0,1
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,5,2,5,2,6,5,2,1,3,1
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,50,24,7,16,7,3,6,4,8,8
Neglect and ill-treatment of children ,0,5,0,1,2,1,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Hout Bay (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,17,9,13,7,14,11,8,14,9,22
Total Sexual Crimes,48,57,54,48,48,49,50,48,47,46
Attempted murder,21,24,19,15,13,9,10,6,19,17
Assault with the intent to inflict grievous bodily harm,201,249,227,165,185,150,176,181,167,172
Common assault,260,347,281,166,132,183,198,171,194,194
Common robbery,56,67,29,29,22,22,23,37,43,72
Robbery with aggravating circumstances,33,48,59,52,50,64,123,106,135,143
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,3,3,1,1,1,6,1,2,3
Malicious damage to property,158,195,206,152,135,182,127,131,136,117
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,78,84,43,23,40,20,27,57,43,38
Burglary at residential premises,640,713,502,363,507,496,654,538,636,620
Theft of motor vehicle and motorcycle,49,44,41,34,29,25,27,26,29,24
Theft out of or from motor vehicle,546,484,295,178,215,300,376,330,449,468
Stock-theft,1,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,4,4,6,12,16,4,13,7,5,7
Drug-related crime,14,48,79,132,171,171,203,232,269,221
Driving under the influence of alcohol or drugs,34,33,48,60,84,122,131,162,157,111
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,603,707,507,435,472,545,686,540,642,584
Commercial crime,31,34,27,45,61,65,99,109,68,58
Shoplifting,30,26,47,37,36,39,44,52,24,12
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,1,1,0,1,0,0,3,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,3,7,19,8,11,11,33,29,36,51
Robbery at non-residential premises,0,0,0,1,5,4,19,6,17,23
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,2,4,5,2,5,4,1,4,2
Public violence,3,1,0,1,1,5,1,4,5,1
Crimen injuria,63,112,67,29,27,32,36,41,43,32
Neglect and ill-treatment of children ,6,7,5,2,10,0,4,4,3,1
Kidnapping,1,1,2,0,0,1,0,1,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kensington (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,9,15,9,16,2,4,5,1,8
Total Sexual Crimes,44,44,39,31,31,48,28,31,23,19
Attempted murder,18,43,44,29,20,9,9,22,4,9
Assault with the intent to inflict grievous bodily harm,73,72,80,85,72,78,55,46,55,54
Common assault,223,207,170,143,132,109,96,82,88,125
Common robbery,76,49,32,37,27,42,38,37,29,14
Robbery with aggravating circumstances,51,58,39,78,60,44,48,35,39,48
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,1,2,1,4,2,0,1,0,1
Malicious damage to property,118,105,119,144,154,98,81,81,64,81
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,77,59,40,51,71,84,76,66,66,63
Burglary at residential premises,204,113,113,146,190,210,174,113,124,129
Theft of motor vehicle and motorcycle,51,35,54,48,49,42,26,26,24,21
Theft out of or from motor vehicle,202,120,168,226,233,192,168,163,152,123
Stock-theft,0,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,16,27,28,43,26,18,16,39,11,21
Drug-related crime,207,268,223,369,418,421,510,578,637,689
Driving under the influence of alcohol or drugs,6,27,28,40,59,69,88,66,82,60
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,466,535,429,449,454,371,355,343,318,396
Commercial crime,14,12,13,16,23,10,13,10,12,11
Shoplifting,2,3,2,2,9,11,21,9,1,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,3,1,0,2,0,2,1,3,6
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,1,0,0,0,1,0,1,0,7
Robbery at non-residential premises,0,1,0,0,5,2,2,4,2,9
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,5,2,8,5,1,8,0,2,4
Public violence,0,0,0,2,1,1,0,1,0,0
Crimen injuria,57,45,50,34,35,27,16,11,16,28
Neglect and ill-treatment of children ,8,3,4,2,1,3,1,3,0,0
Kidnapping,0,1,1,0,1,2,0,0,1,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Khayelitsha (WC)  [169] [P]  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Khayelitsha ceded Harare and Lingulethu West July 2004,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,358,213,219,198,171,121,124,125,161,168
Total Sexual Crimes,588,390,331,284,269,218,259,252,249,246
Attempted murder,395,187,102,96,78,60,91,98,141,208
Assault with the intent to inflict grievous bodily harm,3089,1522,893,669,617,556,554,615,631,707
Common assault,2020,1136,998,786,680,650,670,516,682,774
Common robbery,824,680,279,210,161,160,193,190,167,221
Robbery with aggravating circumstances,1484,1021,788,1083,1018,747,711,606,789,989
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,100,41,30,27,20,14,19,17,12,12
Malicious damage to property,1161,643,478,537,346,361,333,390,394,440
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,62,24,11,104,62,66,88,91,99,127
Burglary at residential premises,1621,849,441,313,359,404,385,326,350,459
Theft of motor vehicle and motorcycle,272,153,98,134,135,96,114,110,71,60
Theft out of or from motor vehicle,215,136,62,112,51,54,76,141,129,135
Stock-theft,3,1,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,242,109,73,94,111,88,93,85,121,110
Drug-related crime,380,233,235,377,468,448,549,625,757,669
Driving under the influence of alcohol or drugs,99,72,44,74,129,146,319,221,291,292
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,2601,1165,802,935,656,501,359,393,432,472
Commercial crime,103,52,44,36,49,42,47,71,132,196
Shoplifting,159,98,26,21,23,71,115,105,244,191
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,126,73,59,52,42,33,22,22,37,44
Truck hijacking,8,2,0,0,3,2,0,0,6,4
Robbery at residential premises,8,25,31,121,65,62,73,51,61,84
Robbery at non-residential premises,6,1,11,50,41,40,62,82,138,143
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,76,66,43,59,53,54,37,42,34,40
Public violence,24,8,22,24,14,14,19,31,6,11
Crimen injuria,449,168,83,54,33,27,37,37,46,95
Neglect and ill-treatment of children ,113,52,25,19,18,7,20,9,11,14
Kidnapping,62,20,7,1,1,4,1,14,32,40
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Kirstenhof (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,6,7,3,4,3,5,3,4,2,3
Total Sexual Crimes,32,34,35,41,47,55,57,41,38,55
Attempted murder,7,4,4,3,2,9,7,5,2,4
Assault with the intent to inflict grievous bodily harm,55,46,45,50,57,67,61,66,63,66
Common assault,192,179,165,161,184,186,160,171,98,150
Common robbery,78,67,39,35,81,58,56,72,59,57
Robbery with aggravating circumstances,90,48,74,108,90,83,87,62,61,77
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,4,1,2,5,4,0,3,1,4
Malicious damage to property,142,120,122,262,252,227,229,263,265,289
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,64,75,66,190,159,128,140,93,65,133
Burglary at residential premises,470,528,497,547,468,443,439,468,402,501
Theft of motor vehicle and motorcycle,244,188,178,172,141,104,104,105,80,112
Theft out of or from motor vehicle,477,588,522,395,395,340,470,501,485,536
Stock-theft,0,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,6,5,7,4,4,5,10,2,2
Drug-related crime,82,144,169,208,171,201,230,278,294,369
Driving under the influence of alcohol or drugs,6,28,42,37,37,68,85,94,66,59
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,901,918,714,902,818,822,825,822,846,1080
Commercial crime,85,83,60,108,147,158,232,214,184,141
Shoplifting,125,117,119,133,153,209,226,286,205,134
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,4,1,0,2,3,0,3,3,2,2
Truck hijacking,0,0,0,0,0,0,1,0,0,0
Robbery at residential premises,4,2,3,2,3,14,20,8,15,15
Robbery at non-residential premises,1,0,0,1,4,5,4,0,3,10
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,5,3,8,4,4,4,4,5,1,6
Public violence,1,0,0,2,0,2,2,8,1,1
Crimen injuria,44,37,41,36,36,33,37,26,24,18
Neglect and ill-treatment of children ,1,3,1,2,4,4,4,3,1,2
Kidnapping,2,0,0,2,0,1,0,2,2,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Klapmuts (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,10,11,11,7,7,4,8,4,8
Total Sexual Crimes,26,33,34,21,30,22,61,33,46,33
Attempted murder,2,4,2,2,4,1,7,29,27,29
Assault with the intent to inflict grievous bodily harm,166,128,88,99,94,58,70,74,92,97
Common assault,123,65,46,42,28,34,56,67,78,71
Common robbery,15,17,9,5,9,7,8,9,17,21
Robbery with aggravating circumstances,16,7,11,15,11,11,9,15,21,18
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,4,3,2,1,4,3,3,0,2,10
Malicious damage to property,59,41,34,36,32,29,41,41,35,65
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,38,26,31,34,65,42,31,66,65,51
Burglary at residential premises,111,117,48,64,57,53,62,82,105,70
Theft of motor vehicle and motorcycle,6,2,2,8,11,7,9,5,3,4
Theft out of or from motor vehicle,23,28,23,18,19,13,25,42,68,57
Stock-theft,36,23,15,14,32,35,30,24,18,31
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,4,3,1,3,6,0,3,2,6,3
Drug-related crime,75,193,140,193,86,125,151,167,169,204
Driving under the influence of alcohol or drugs,12,15,6,20,32,23,24,24,18,18
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,210,188,94,129,175,143,187,190,249,174
Commercial crime,7,10,1,4,2,8,13,10,8,7
Shoplifting,7,7,2,4,1,1,4,8,13,8
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,1,0,1,1,2,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,1,2,2,5,0
Robbery at non-residential premises,0,0,0,0,0,3,0,3,3,12
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,13,11,5,15,9,12,8,7,11,10
Public violence,1,0,1,1,0,0,0,0,1,3
Crimen injuria,11,6,6,4,5,4,6,10,9,7
Neglect and ill-treatment of children ,7,4,3,1,1,5,1,3,3,4
Kidnapping,0,0,0,2,0,2,3,0,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Klawer (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
