Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  North West  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Malicious damage to property,18,21,12,12,8,25,24,19,20,17
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,32,22,19,23,26,29,34,34,47,17
Burglary at residential premises,43,40,37,22,13,28,34,25,26,34
Theft of motor vehicle and motorcycle,3,0,2,0,0,1,0,1,0,0
Theft out of or from motor vehicle,0,5,7,1,2,1,5,1,1,3
Stock-theft,34,17,15,20,18,25,32,17,40,23
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,3,3,2,1,1,0,2,1,0
Drug-related crime,16,37,13,19,11,13,5,12,11,16
Driving under the influence of alcohol or drugs,0,0,0,1,0,1,1,1,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,54,51,29,25,31,36,38,25,16,18
Commercial crime,2,2,0,4,7,8,7,2,0,0
Shoplifting,0,0,0,0,0,0,2,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,1,0,2,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,3,2,4
Robbery at non-residential premises,0,1,0,0,0,0,2,12,18,8
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,2,0,0,0,0,0,0,0,2
Public violence,0,0,0,0,0,0,0,0,0,2
Crimen injuria,29,28,23,22,18,28,16,16,5,16
Neglect and ill-treatment of children ,6,6,2,2,0,5,4,2,1,0
Kidnapping,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Khuma (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,23,18,27,15,9,15,22,24,18,22
Total Sexual Crimes,82,89,81,77,63,76,72,52,64,101
Attempted murder,71,58,42,31,25,45,27,38,43,31
Assault with the intent to inflict grievous bodily harm,377,337,315,271,220,214,206,227,236,280
Common assault,174,178,126,94,76,52,38,50,69,72
Common robbery,142,103,56,48,48,25,26,25,19,17
Robbery with aggravating circumstances,62,77,98,70,68,61,51,48,69,90
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,23,12,13,7,4,10,8,12,10,13
Malicious damage to property,131,109,92,84,62,59,55,62,64,88
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,29,50,27,30,25,29,32,29,31,38
Burglary at residential premises,351,286,259,175,180,163,160,101,111,94
Theft of motor vehicle and motorcycle,27,15,20,12,10,4,4,8,8,8
Theft out of or from motor vehicle,83,35,53,24,38,17,22,27,25,20
Stock-theft,5,1,1,3,3,8,2,12,3,7
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,17,13,9,10,10,10,11,3,9,7
Drug-related crime,56,103,100,109,93,134,191,154,108,73
Driving under the influence of alcohol or drugs,17,46,25,39,31,43,29,35,51,43
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,378,226,215,162,85,114,88,79,75,97
Commercial crime,4,8,6,1,4,5,3,3,3,8
Shoplifting,1,1,0,0,1,1,2,1,2,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,4,0,3,2,1,2,0,1,0,3
Truck hijacking,0,1,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,4,1,6,3,9,13,13,21
Robbery at non-residential premises,0,0,0,1,0,5,21,12,16,24
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,3,7,3,4,3,5,2,6,3
Public violence,0,0,3,0,0,0,2,2,1,2
Crimen injuria,20,17,12,13,6,8,8,7,14,10
Neglect and ill-treatment of children ,3,7,3,3,2,1,0,4,0,0
Kidnapping,1,2,1,0,0,2,1,3,2,4
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Klerksdorp (NW)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,22,18,18,9,24,19,18,20,9,19
Total Sexual Crimes,104,130,143,112,128,160,149,126,139,173
Attempted murder,65,63,65,52,41,35,48,41,34,113
Assault with the intent to inflict grievous bodily harm,362,364,310,345,323,334,358,313,343,254
Common assault,823,847,679,638,637,572,562,525,552,469
Common robbery,334,263,176,127,126,132,142,142,144,128
Robbery with aggravating circumstances,163,259,288,205,197,278,242,230,216,211
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,13,6,14,11,18,22,14,12,7,6
Malicious damage to property,610,493,496,442,464,475,452,405,405,368
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,226,245,283,246,298,267,272,319,283,349
Burglary at residential premises,810,683,789,646,618,660,706,781,667,889
Theft of motor vehicle and motorcycle,263,237,248,206,188,188,202,162,166,159
Theft out of or from motor vehicle,1175,929,979,876,993,849,674,637,601,641
Stock-theft,74,47,55,47,59,67,98,41,48,56
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,29,14,21,22,15,6,9,14,8,14
Drug-related crime,368,343,382,509,312,367,433,253,294,285
Driving under the influence of alcohol or drugs,309,310,376,404,613,331,381,186,196,188
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,3648,2992,2529,1811,1831,1848,1539,1492,1453,1342
Commercial crime,312,255,367,323,428,867,944,856,1071,1432
Shoplifting,374,267,376,351,365,340,307,304,279,262
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,9,5,4,6,5,4,4,9,5,4
Truck hijacking,0,2,5,1,1,3,6,1,0,1
Robbery at residential premises,1,4,2,1,10,30,18,25,27,32
Robbery at non-residential premises,0,0,0,1,15,39,25,31,24,30
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,33,34,36,59,52,46,34,37,25,40
Public violence,2,0,1,0,1,3,0,2,0,0
Crimen injuria,226,265,191,158,142,155,199,148,126,108
Neglect and ill-treatment of children ,2,8,4,3,3,4,0,3,4,3
Kidnapping,1,3,7,2,3,6,3,6,5,5
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Klerkskraal (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,0,0,0,0,1,1,0,1,0
Total Sexual Crimes,4,6,4,9,14,3,4,4,17,9
Attempted murder,3,2,0,0,0,0,1,0,1,0
Assault with the intent to inflict grievous bodily harm,62,42,37,32,29,30,20,21,16,20
Common assault,20,22,19,22,18,12,11,10,13,7
Common robbery,4,4,2,5,3,5,2,1,0,2
Robbery with aggravating circumstances,6,0,3,3,5,6,6,3,1,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,2,2,0,0,1,1,0,0,1
Malicious damage to property,7,14,10,19,17,11,17,13,11,12
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,2,0,6,1,2,0,2,0,4,4
Burglary at residential premises,26,21,15,29,5,25,18,9,4,19
Theft of motor vehicle and motorcycle,2,7,1,7,2,1,1,1,1,1
Theft out of or from motor vehicle,1,2,4,9,5,1,19,2,2,5
Stock-theft,23,32,46,40,14,17,18,17,13,22
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,1,1,0,1,1,0
Drug-related crime,2,7,4,7,5,10,2,11,8,8
Driving under the influence of alcohol or drugs,1,9,7,3,4,4,3,1,2,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,70,42,32,54,69,35,42,45,31,44
Commercial crime,0,1,2,0,0,4,2,0,1,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,1,3,2,1,1,0,0
Truck hijacking,2,0,0,0,1,4,3,1,0,3
Robbery at residential premises,1,0,0,0,0,0,0,0,1,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,5,2,7,8,13,8,4,5,14
Public violence,0,0,0,0,0,0,0,0,0,2
Crimen injuria,16,12,8,8,8,10,5,3,0,0
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,1,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Klipgat (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,15,14,10,17,19,8,13,14,9,7
Total Sexual Crimes,90,87,92,102,92,96,91,67,101,90
Attempted murder,48,34,18,24,26,14,12,9,27,13
Assault with the intent to inflict grievous bodily harm,340,259,218,227,250,228,235,209,244,215
Common assault,167,141,105,83,93,105,94,89,95,99
Common robbery,81,56,50,41,50,59,33,32,35,29
Robbery with aggravating circumstances,170,136,158,154,133,114,84,77,76,101
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,12,10,20,9,24,13,11,7,8,12
Malicious damage to property,107,87,82,87,85,82,86,79,83,79
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,72,60,39,28,36,54,38,49,41,37
Burglary at residential premises,262,206,204,226,213,312,286,256,271,224
Theft of motor vehicle and motorcycle,32,31,26,20,23,44,26,19,35,26
Theft out of or from motor vehicle,39,31,28,23,29,37,42,45,55,74
Stock-theft,13,16,10,13,33,38,33,21,26,43
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,31,13,14,16,17,14,13,7,11,20
Drug-related crime,21,50,67,77,104,152,142,163,162,135
Driving under the influence of alcohol or drugs,10,8,7,9,14,11,16,14,11,11
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,222,159,151,170,223,272,181,185,255,328
Commercial crime,7,4,2,5,5,5,3,4,8,13
Shoplifting,2,1,0,0,0,0,3,11,17,11
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,20,9,0,4,13,17,7,11,12,6
Truck hijacking,0,0,0,0,0,2,2,0,0,0
Robbery at residential premises,8,6,22,24,31,26,20,15,18,28
Robbery at non-residential premises,0,4,0,0,3,4,8,15,4,29
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,5,4,8,4,6,9,9,6,4,5
Public violence,0,1,4,1,3,0,2,0,1,0
Crimen injuria,42,14,15,4,14,19,12,10,26,20
Neglect and ill-treatment of children ,0,2,4,0,0,2,5,5,6,3
Kidnapping,6,5,6,5,5,1,4,2,9,6
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Koster (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,5,6,6,7,4,6,8,7,6
Total Sexual Crimes,33,41,35,33,27,40,26,32,41,38
Attempted murder,11,4,7,9,5,4,3,9,2,11
Assault with the intent to inflict grievous bodily harm,96,81,76,110,115,53,76,96,74,61
Common assault,84,86,75,86,79,49,44,54,49,38
Common robbery,25,14,13,25,11,5,6,4,9,6
Robbery with aggravating circumstances,24,26,24,25,20,23,27,25,17,21
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,2,2,6,3,1,5,3,1,2
Malicious damage to property,42,59,33,62,25,31,35,21,38,25
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,61,47,56,51,68,69,70,36,50,42
Burglary at residential premises,145,107,91,112,111,110,112,141,96,116
Theft of motor vehicle and motorcycle,22,35,21,29,20,36,29,22,5,28
Theft out of or from motor vehicle,28,43,27,21,24,16,17,17,18,18
Stock-theft,36,20,24,13,25,35,41,59,44,59
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,6,4,2,6,2,0,4,4,9,5
Drug-related crime,23,39,20,27,54,78,104,129,107,114
Driving under the influence of alcohol or drugs,2,6,1,3,10,3,8,1,5,31
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,130,116,86,141,126,122,128,176,186,141
Commercial crime,16,12,5,16,8,12,14,11,24,27
Shoplifting,6,7,8,4,4,6,8,10,6,8
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,3,3,2,2,4,0,4,0,1,1
Truck hijacking,3,10,8,6,0,1,2,3,1,1
Robbery at residential premises,0,0,0,1,2,3,1,9,5,5
Robbery at non-residential premises,1,0,4,6,4,9,10,7,6,5
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,11,10,14,22,15,16,13,9,25,19
Public violence,0,0,0,0,2,0,0,0,0,0
Crimen injuria,18,18,14,19,9,7,9,5,10,6
Neglect and ill-treatment of children ,2,1,2,5,2,6,2,1,2,1
Kidnapping,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Leeudoringstad (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,3,7,9,5,5,5,9,3,6
Total Sexual Crimes,29,30,22,37,16,24,30,24,22,37
Attempted murder,3,4,1,1,1,3,7,5,3,3
Assault with the intent to inflict grievous bodily harm,159,97,79,85,63,91,62,56,97,116
Common assault,83,30,38,25,25,23,15,25,26,17
Common robbery,15,4,7,10,12,8,6,3,5,9
Robbery with aggravating circumstances,7,6,6,8,6,9,3,6,10,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,3,0,2,0,0,0,2,0,1
Malicious damage to property,34,21,22,27,33,24,18,26,20,21
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,20,26,16,12,14,38,28,21,21,31
Burglary at residential premises,61,60,53,45,62,46,50,49,59,59
Theft of motor vehicle and motorcycle,7,2,2,10,9,10,8,4,2,3
Theft out of or from motor vehicle,12,7,6,9,9,2,9,4,1,7
Stock-theft,42,14,18,58,24,19,33,26,41,35
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,0,0,2,1,1,0,1,2,4
Drug-related crime,27,28,21,25,30,18,24,5,16,18
Driving under the influence of alcohol or drugs,5,6,2,12,6,2,3,3,4,5
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,131,72,91,98,108,131,95,63,78,81
Commercial crime,3,2,4,7,2,16,16,13,14,118
Shoplifting,11,6,6,5,4,3,0,0,3,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,1,0,2
Robbery at non-residential premises,0,0,0,1,0,2,1,2,1,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,6,5,3,7,5,5,3,2,4,6
Public violence,0,0,0,0,1,0,4,0,0,0
Crimen injuria,12,4,5,12,10,3,3,7,13,10
Neglect and ill-treatment of children ,0,0,0,3,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,1,0,0,2,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Lehurutshe (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,13,11,15,12,12,11,10,5,7,10
Total Sexual Crimes,52,71,64,83,57,68,59,66,68,84
Attempted murder,15,11,11,8,11,4,4,3,3,6
Assault with the intent to inflict grievous bodily harm,402,344,276,258,176,182,194,211,237,216
Common assault,160,136,180,208,159,102,93,109,92,111
Common robbery,86,64,59,71,55,39,44,32,49,40
Robbery with aggravating circumstances,17,22,49,32,33,64,45,38,24,44
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,7,7,5,6,6,4,9,11,4
Malicious damage to property,108,95,80,104,85,86,79,71,65,73
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,81,59,85,81,78,78,74,55,56,55
Burglary at residential premises,159,112,104,116,126,99,128,114,144,146
Theft of motor vehicle and motorcycle,9,11,4,3,4,4,4,5,4,7
Theft out of or from motor vehicle,22,20,19,12,12,12,15,17,16,22
Stock-theft,68,29,41,62,62,45,68,69,76,65
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,6,2,4,7,4,6,4,5,2,8
Drug-related crime,17,23,21,17,28,35,36,37,30,31
Driving under the influence of alcohol or drugs,4,7,5,8,5,3,17,11,25,23
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,154,117,87,109,113,65,54,81,101,119
Commercial crime,6,4,2,11,10,8,20,15,10,6
Shoplifting,18,9,8,29,14,29,17,7,13,9
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,1,1,0,1,1,1,0,0,1
Truck hijacking,0,0,0,0,0,0,0,2,0,0
Robbery at residential premises,1,1,2,2,2,8,10,8,10,8
Robbery at non-residential premises,2,1,0,0,9,25,15,13,9,21
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,15,14,11,9,18,19,12,13,10,13
Public violence,2,1,0,2,4,5,4,5,1,1
Crimen injuria,101,108,81,71,34,27,19,52,40,33
Neglect and ill-treatment of children ,5,3,2,4,5,4,2,11,6,4
Kidnapping,0,0,0,2,0,6,5,3,3,2
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Lethabong (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Letlabong was previously named Phomolong,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,4,4,8,5,4,8,0,2,6
Total Sexual Crimes,47,42,47,57,37,48,28,39,34,30
Attempted murder,6,3,6,6,4,1,3,3,0,1
Assault with the intent to inflict grievous bodily harm,216,213,164,145,106,115,93,107,84,103
Common assault,110,79,37,42,27,23,22,19,24,30
Common robbery,73,50,32,29,16,16,15,4,8,6
Robbery with aggravating circumstances,13,19,18,22,18,22,21,17,15,5
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,10,3,4,5,6,8,6,5,2,1
Malicious damage to property,55,44,31,31,16,26,16,22,12,16
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,30,15,3,6,8,9,8,14,12,27
Burglary at residential premises,132,98,64,56,59,98,61,46,46,58
Theft of motor vehicle and motorcycle,3,8,15,7,3,2,7,4,2,0
Theft out of or from motor vehicle,8,10,6,4,12,6,5,5,2,8
Stock-theft,26,14,8,10,9,16,13,16,8,8
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,13,2,4,1,4,4,2,2,2,2
Drug-related crime,7,24,31,103,127,138,133,145,162,182
Driving under the influence of alcohol or drugs,2,0,5,4,9,5,7,9,5,6
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,150,95,49,49,33,66,32,35,25,25
Commercial crime,1,2,1,0,4,2,1,1,0,0
Shoplifting,4,0,1,1,2,0,1,1,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,1,0,1,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,2,1,2,2,3,5,0,1,0
Robbery at non-residential premises,1,0,0,1,1,9,10,7,9,3
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,4,2,4,1,3,4,1,3,3
Public violence,0,0,0,0,0,0,1,1,0,1
Crimen injuria,23,22,11,22,18,20,11,12,13,14
Neglect and ill-treatment of children ,4,8,3,5,3,5,0,2,2,1
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Lethlabile (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,16,8,18,15,10,14,16,9,18,13
Total Sexual Crimes,119,129,116,136,108,110,178,127,113,144
Attempted murder,37,30,26,19,29,20,31,18,22,15
Assault with the intent to inflict grievous bodily harm,392,342,332,303,367,342,396,387,429,413
Common assault,282,250,147,147,170,101,166,133,143,154
Common robbery,116,109,81,84,83,60,53,63,87,65
Robbery with aggravating circumstances,120,154,149,117,155,150,184,181,175,145
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,6,13,13,18,17,11,13,18,15
Malicious damage to property,167,176,159,132,154,160,145,136,171,134
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,63,54,101,69,95,83,105,69,76,69
Burglary at residential premises,356,364,386,278,273,286,414,422,406,299
Theft of motor vehicle and motorcycle,33,37,40,24,77,74,49,52,57,65
Theft out of or from motor vehicle,42,95,80,30,46,46,75,116,91,87
Stock-theft,14,23,18,12,25,13,37,18,14,29
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,18,28,33,14,25,24,15,11,20,19
Drug-related crime,44,78,156,203,273,206,97,127,206,301
Driving under the influence of alcohol or drugs,20,54,33,41,36,41,36,33,40,35
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,333,299,206,186,255,262,256,257,206,266
Commercial crime,10,13,4,9,5,10,12,15,9,10
Shoplifting,19,14,2,7,13,29,7,5,3,5
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,10,7,8,17,12,16,17,10,17,17
Truck hijacking,0,0,1,1,0,0,0,0,0,0
